quarter_year,survival,ci_lb,ci_ub,sex,dep,region,route,stage_cat,agegrp,diagnosisyear
.5,.83999997,.82999998,.85000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.75,.77999997,.75999999,.79000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1,.72000003,.70999998,.74000001,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.25,.69,.67000002,.69999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.5,.64999998,.63999999,.67000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
1.75,.62,.61000001,.63999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2,.60000002,.58999997,.62,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.25,.58999997,.56999999,.60000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.5,.56999999,.55000001,.58999997,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
2.75,.55000001,.54000002,.56999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3,.54000002,.52999997,.56,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.25,.52999997,.50999999,.55000001,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.5,.51999998,.5,.54000002,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
3.75,.50999999,.49000001,.52999997,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4,.5,.49000001,.51999998,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.25,.5,.47999999,.51999998,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.5,.49000001,.47,.50999999,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
4.75,.47999999,.46000001,.5,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
5,.47999999,.46000001,.5,All Persons,All IMD Quintiles,South West,All Routes,Advanced,All Ages,All Years
.25,.99000001,.98000002,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
.5,.98000002,.97000003,.99000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
.75,.95999998,.94,.98000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1,.92000002,.89999998,.94,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.25,.91000003,.88,.93000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.5,.88999999,.86000001,.91000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
1.75,.87,.83999997,.89999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2,.85000002,.81999999,.88,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.25,.85000002,.81999999,.88,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.5,.82999998,.80000001,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
2.75,.82999998,.79000002,.86000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3,.81999999,.77999997,.85000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3.25,.80000001,.76999998,.83999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3.5,.80000001,.75999999,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
3.75,.79000002,.75,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
4,.79000002,.75,.81999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
4.25,.77999997,.75,.81999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
4.5,.77999997,.74000001,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
4.75,.76999998,.73000002,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
5,.76999998,.73000002,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,0-49,All Years
0,1,.99000001,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
.25,.98000002,.97000003,.99000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
.5,.94999999,.93000001,.97000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
.75,.92000002,.88999999,.94,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
1,.89999998,.87,.92000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
1.25,.87,.83999997,.89999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
1.5,.86000001,.82999998,.88999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
1.75,.82999998,.80000001,.86000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
2,.81999999,.79000002,.85000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
2.25,.81,.77999997,.83999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
2.5,.80000001,.76999998,.83999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
2.75,.79000002,.75999999,.81999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
3,.77999997,.75,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
3.25,.77999997,.75,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
3.5,.76999998,.73000002,.80000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
3.75,.75999999,.72000003,.80000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
4,.75,.72000003,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
4.25,.75,.72000003,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
4.5,.74000001,.69999999,.77999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
4.75,.73000002,.69,.76999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
5,.72000003,.68000001,.76999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,50-54,All Years
0,1,1,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
.25,.97000003,.95999998,.98000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
.5,.94,.92000002,.95999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
.75,.91000003,.88999999,.93000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
1,.88,.86000001,.91000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
1.25,.86000001,.83999997,.88,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
1.5,.83999997,.81999999,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
1.75,.81999999,.79000002,.85000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
2,.80000001,.76999998,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
2.25,.79000002,.75999999,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
2.5,.77999997,.75,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
2.75,.76999998,.74000001,.80000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
3,.75999999,.73000002,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
3.25,.75999999,.72000003,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
3.5,.75,.70999998,.77999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
3.75,.74000001,.69999999,.76999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
4,.73000002,.69999999,.75999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
4.25,.72000003,.68000001,.75,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
4.5,.70999998,.67000002,.74000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
4.75,.69,.64999998,.73000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
5,.68000001,.64999998,.72000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,55-59,All Years
0,1,1,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
.25,.95999998,.94999999,.97000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
.5,.93000001,.91000003,.94,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
.75,.89999998,.88,.92000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
1,.87,.85000002,.88999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
1.25,.85000002,.82999998,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
1.5,.82999998,.81,.86000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
1.75,.81,.77999997,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
2,.77999997,.75999999,.81,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
2.25,.76999998,.74000001,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
2.5,.75,.72000003,.77999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
2.75,.73000002,.69999999,.75999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
3,.72000003,.69,.75,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
3.25,.70999998,.68000001,.74000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
3.5,.69999999,.67000002,.73000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
3.75,.69999999,.66000003,.73000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
4,.69,.64999998,.72000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
4.25,.68000001,.64999998,.72000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
4.5,.68000001,.63999999,.70999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
4.75,.67000002,.63,.69999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
5,.66000003,.63,.69999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,60-64,All Years
0,1,1,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
.25,.94999999,.94,.95999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
.5,.89999998,.88,.92000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
.75,.87,.83999997,.88999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
1,.82999998,.81,.85000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
1.25,.80000001,.77999997,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
1.5,.77999997,.75,.80000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
1.75,.75999999,.73000002,.77999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
2,.75,.72000003,.76999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
2.25,.74000001,.70999998,.75999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
2.5,.72000003,.69,.75,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
2.75,.70999998,.68000001,.74000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
3,.69999999,.67000002,.73000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
3.25,.68000001,.64999998,.70999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
3.5,.68000001,.64999998,.70999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
3.75,.67000002,.63999999,.69999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
4,.66000003,.63,.69,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
4.25,.64999998,.62,.68000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
4.5,.63999999,.60000002,.67000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
4.75,.63999999,.60000002,.67000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
5,.63999999,.60000002,.67000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,65-69,All Years
0,1,1,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
.25,.94,.92000002,.94999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
.5,.88,.86000001,.89999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
.75,.85000002,.81999999,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
1,.81,.77999997,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
1.25,.75999999,.74000001,.79000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
1.5,.74000001,.70999998,.76999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
1.75,.72000003,.69,.75,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
2,.69999999,.67000002,.73000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
2.25,.68000001,.64999998,.70999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
2.5,.66000003,.63,.69,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
2.75,.64999998,.61000001,.68000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
3,.63,.60000002,.66000003,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
3.25,.61000001,.57999998,.64999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
3.5,.60000002,.56999999,.63,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
3.75,.57999998,.55000001,.62,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
4,.56999999,.52999997,.61000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
4.25,.56,.51999998,.60000002,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
4.5,.54000002,.5,.57999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
4.75,.54000002,.5,.57999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
5,.52999997,.49000001,.56999999,All Persons,All IMD Quintiles,South West,All Routes,All Stages,70-74,All Years
0,1,1,1,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
.25,.91000003,.88999999,.93000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
.5,.83999997,.81,.87,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
.75,.80000001,.76999998,.82999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
1,.74000001,.70999998,.77999997,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
1.25,.69999999,.67000002,.74000001,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
1.5,.68000001,.63999999,.70999998,All Persons,All IMD Quintiles,South West,All Routes,All Stages,75-79,All Years
