id,table,diagnosisYear,ageSpecificIncidenceAge0_49,ageSpecificIncidenceAge50_54,ageSpecificIncidenceAge55_59,ageSpecificIncidenceAge60_64,ageSpecificIncidenceAge65_69,ageSpecificIncidenceAge70_74,ageSpecificIncidenceAge75_79,ageSpecificIncidenceAge80_84,ageSpecificIncidenceAge85_89,ageSpecificIncidenceAge90,ageStandardisedIncidence
3083,Female/North East/Emergency route+,2017,0,0,2.1424057,1.2243049,0,0,0,2.4775779,0,0,0.27465412
3084,Female/North East/Emergency route+,2018,0,0,0,0,0,1.3798052,3.9329047,0,0,0,0.22630645
3085,Female/North East/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3086,Female/North East/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3087,Female/North East/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3088,Female/North East/Emergency route+,2022,0,1.0806605,1.0171285,1.0831068,1.2584314,0,3.2805707,0,0,0,0.40718254
3089,Female/North East/Emergency route+,2023,0,1.0806605,0,0,0,2.699857,1.6402854,2.4458249,0,0,0.33739612
3090,,,,,,,,,,,,,
3091,Female/North East/Non-emergency route+,All Years,,,,,,,,,,,
3092,Female/North East/Non-emergency route+,2016,0.88602436,5.06078,5.4702802,15.003,10.928033,14.496255,17.404083,7.5538211,15.825289,13.173495,4.7304554
3093,Female/North East/Non-emergency route+,2017,1.1434453,2.0327063,9.6408253,15.915964,11.405398,13.162321,7.829474,4.9551558,7.7657838,13.168291,4.3920431
3094,Female/North East/Non-emergency route+,2018,0.89319098,2.0562382,10.533079,13.109128,12.934268,12.418246,13.765166,14.54757,19.23003,13.351135,4.8285356
3095,Female/North East/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3096,Female/North East/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3097,Female/North East/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3098,Female/North East/Non-emergency route+,2022,0.2542249,5.4033027,9.1541557,8.664854,10.067451,10.799428,9.841712,14.67495,22.040186,12.464942,3.9576952
3099,Female/North East/Non-emergency route+,2023,0.38133734,6.483963,10.171285,12.997281,16.35961,9.4494991,13.122283,19.566599,11.020093,24.929884,4.9283733
3100,,,,,,,,,,,,,
3101,Female/North West/Emergency route+,All Years,,,,,,,,,,,
3102,Female/North West/Emergency route+,2016,0,0,0.43175843,0.49915892,0,0,0.75242847,0.98671877,3.0303948,4.8199739,0.20643459
3103,Female/North West/Emergency route+,2017,0.044114273,0.75795472,0,0,0,0,0,0.97716367,3.0047174,2.416276,0.17362915
3104,Female/North West/Emergency route+,2018,0,0.37948936,0.81407702,0,0.51400405,0,1.4736439,0,0,0,0.16669524
3105,Female/North West/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3106,Female/North West/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3107,Female/North West/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3108,Female/North West/Emergency route+,2022,0.043302584,0,0.7680167,0.42828387,0.50969177,0.53405112,0.62353468,2.786602,1.4484147,0,0.27310094
3109,Female/North West/Emergency route+,2023,0.086605169,0,0.38400835,0.85656774,0,1.0681022,0,0.92886734,0,4.7344003,0.25315455
3110,,,,,,,,,,,,,
3111,Female/North West/Non-emergency route+,All Years,,,,,,,,,,,
3112,Female/North West/Non-emergency route+,2016,0.75133008,4.1723719,10.362202,12.478973,15.159986,10.892521,12.791284,18.747656,15.151975,12.049935,4.8792057
3113,Female/North West/Non-emergency route+,2017,0.88228548,6.442615,8.7885599,10.264632,10.486629,13.3263,17.939096,13.680291,16.525946,9.6651039,4.8235025
3114,Female/North West/Non-emergency route+,2018,0.6603778,8.3487663,4.8844624,13.910741,12.850101,11.655691,16.210083,16.213793,21.131437,12.178488,4.9214234
3115,Female/North West/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3116,Female/North West/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3117,Female/North West/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3118,Female/North West/Non-emergency route+,2022,0.56293362,6.2331996,7.2961588,6.8525419,12.232603,15.487482,15.588367,21.363949,10.138903,14.2032,4.5640326
3119,Female/North West/Non-emergency route+,2023,0.60623616,3.1165998,8.0641756,11.563664,14.27137,15.487482,15.588367,16.719612,15.932562,23.672001,4.8824902
3120,,,,,,,,,,,,,
3121,Female/South East/Emergency route+,All Years,,,,,,,,,,,
3122,Female/South East/Emergency route+,2016,0.035547908,0,0,0,1.1309019,0.93224883,1.2244399,0.7613827,3.2537961,0,0.24731538
3123,Female/South East/Emergency route+,2017,0.035539355,0,0,0.39879882,0.79756266,0,0,1.5076475,0,3.1057348,0.15822142
3124,Female/South East/Emergency route+,2018,0,0.29593065,0.3298164,0.39103895,0.41147354,0.40693748,0.58297479,0.73904365,2.1389458,0,0.18247274
3125,Female/South East/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3126,Female/South East/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3127,Female/South East/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3128,Female/South East/Emergency route+,2022,0.035216067,0,0.30236053,0.69932759,0.82261533,0.83476985,0,0,0,0,0.17007722
3129,Female/South East/Emergency route+,2023,0,0,0.60472107,0.69932759,0.41130766,0.41738492,2.2997916,0.70564657,2.0641539,0,0.26535282
3130,,,,,,,,,,,,,
3131,Female/South East/Non-emergency route+,All Years,,,,,,,,,,,
3132,Female/South East/Non-emergency route+,2016,0.78205401,3.915875,9.1188717,10.53284,10.932052,13.517608,14.693277,14.46627,19.522776,13.996019,4.6351943
3133,Female/South East/Non-emergency route+,2017,0.81740516,4.7565536,4.4223852,5.1843848,10.767096,12.317154,13.264439,15.076475,22.542831,15.528674,4.0390606
3134,Female/South East/Non-emergency route+,2018,0.53305906,2.3674452,7.5857768,3.9103894,9.0524178,18.312185,14.57437,14.780873,13.903149,28.052677,4.0736489
3135,Female/South East/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3136,Female/South East/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3137,Female/South East/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3138,Female/South East/Non-emergency route+,2022,0.59867311,3.31795,5.4424896,8.7415953,9.048769,10.017238,10.579041,13.407285,8.2566156,11.90742,3.4755161
3139,Female/South East/Non-emergency route+,2023,0.38737673,4.5244775,6.0472107,7.6926036,6.9922304,10.434623,11.958917,15.524225,24.769846,5.9537101,3.6114891
3140,,,,,,,,,,,,,
3141,Female/South West/Emergency route+,All Years,,,,,,,,,,,
3142,Female/South West/Emergency route+,2016,0,0,0,0,0.54245818,0,0.88885731,0,0,6.7665105,0.1330546
3143,Female/South West/Emergency route+,2017,0.061583634,0.48580715,0.53025365,1.176796,0.56883466,0.60840946,0,0,0,4.5209999,0.28356314
3144,Female/South West/Emergency route+,2018,0.061512835,0,0,0,0,0,0,1.0829426,0,2.2742779,0.087339178
3145,Female/South West/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3146,Female/South West/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3147,Female/South West/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3148,Female/South West/Emergency route+,2022,0.061080638,0,0.47343329,0,0,0,0,1.0222858,0,0,0.0935895
3149,Female/South West/Emergency route+,2023,0,0,0.94686657,0,0.58726805,0,0.65670663,2.0445716,0,2.1900527,0.19312915
3150,,,,,,,,,,,,,
3151,Female/South West/Non-emergency route+,All Years,,,,,,,,,,,
3152,Female/South West/Non-emergency route+,2016,0.43209398,7.3906188,7.1139712,6.5643034,4.8821239,13.309111,15.110574,17.754303,21.993904,22.555035,4.1748986
3153,Female/South West/Non-emergency route+,2017,1.0469218,5.3438787,9.0143118,14.709949,8.5325203,14.601827,7.8393116,19.783047,18.663391,20.3445,4.9721456
3154,Female/South West/Non-emergency route+,2018,0.79966682,4.8458066,7.7556653,4.6257215,9.9384985,13.349197,14.24573,20.575909,18.657587,22.742779,4.4142604
3155,Female/South West/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3156,Female/South West/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3157,Female/South West/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3158,Female/South West/Non-emergency route+,2022,0.61080641,4.0018411,7.1014996,5.7208533,9.3962889,7.6434617,13.790839,20.445717,16.639942,8.760211,3.7565162
3159,Female/South West/Non-emergency route+,2023,0.54972577,2.5011506,2.8405998,8.8413191,9.9835567,9.9952965,9.1938925,12.26743,13.614498,24.09058,3.3939567
3160,,,,,,,,,,,,,
3161,Female/West Midlands/Emergency route+,All Years,,,,,,,,,,,
3162,Female/West Midlands/Emergency route+,2016,0.054721929,0,0,0.63767785,0,0.73373491,0,1.218383,3.6533685,2.7950137,0.22153804
3163,Female/West Midlands/Emergency route+,2017,0,0.48588741,0.5501458,0,0.64096814,0,2.8105414,1.196659,1.795042,2.792516,0.30221376
3164,Female/West Midlands/Emergency route+,2018,0,0,0.5353176,0,0,0.66709805,0.90973598,1.1680743,1.790863,0,0.16060479
3165,Female/West Midlands/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3166,Female/West Midlands/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3167,Female/West Midlands/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3168,Female/West Midlands/Emergency route+,2022,0.053969219,0.48662511,0.49251863,0.56236327,1.3102983,0.68192822,0,0,0,0,0.2389033
3169,Female/West Midlands/Emergency route+,2023,0,0.48662511,0.49251863,0,0,1.3638564,0.76358026,3.4120376,0,0,0.25011444
3170,,,,,,,,,,,,,
3171,Female/West Midlands/Non-emergency route+,All Years,,,,,,,,,,,
3172,Female/West Midlands/Non-emergency route+,2016,0.82082891,3.9261298,10.218041,8.2898121,8.62292,13.207229,17.93248,14.620596,16.440157,5.5900273,4.4570351
3173,Female/West Midlands/Non-emergency route+,2017,0.70875353,5.8306489,8.8023329,8.8076906,15.383235,11.665889,14.989554,21.53986,14.360336,8.3775482,4.8077297
3174,Female/West Midlands/Non-emergency route+,2018,0.76116204,4.3343415,6.423811,11.174502,11.118596,10.673569,13.64604,16.353039,19.699493,31.025244,4.5613441
3175,Female/West Midlands/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3176,Female/West Midlands/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3177,Female/West Midlands/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3178,Female/West Midlands/Non-emergency route+,2022,0.7555691,4.866251,4.9251866,4.4989061,11.792685,10.228923,10.690124,14.785497,15.370427,8.0636492,3.6600852
3179,Female/West Midlands/Non-emergency route+,2023,0.26984611,9.2458773,6.8952608,3.936543,9.1720877,15.00242,16.035185,13.64815,25.617378,10.751533,4.2251749
3180,,,,,,,,,,,,,
3181,Female/Yorkshire and The Humber/Emergency route+,All Years,,,,,,,,,,,
3182,Female/Yorkshire and The Humber/Emergency route+,2016,0,0.5229606,0,0,0.6352191,3.240257,1.0135922,2.5867198,0,0,0.33876884
3183,Female/Yorkshire and The Humber/Emergency route+,2017,0,0,0,0,0.66874421,0,0,0,1.9745675,0,0.06639944
3184,Female/Yorkshire and The Humber/Emergency route+,2018,0,0,1.1145041,0,0,1.408798,0,0,1.9639034,0,0.17234121
3185,Female/Yorkshire and The Humber/Emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3186,Female/Yorkshire and The Humber/Emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3187,Female/Yorkshire and The Humber/Emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3188,Female/Yorkshire and The Humber/Emergency route+,2022,0,0.52279383,0.523947,0,0.68424261,0.71398991,0,1.2559974,1.8740278,3.0681434,0.23417674
3189,Female/Yorkshire and The Humber/Emergency route+,2023,0.11833052,0,0.523947,0.58192313,1.3684852,0,0.8289125,0,0,0,0.24957675
3190,,,,,,,,,,,,,
3191,Female/Yorkshire and The Humber/Non-emergency route+,All Years,,,,,,,,,,,
3192,Female/Yorkshire and The Humber/Non-emergency route+,2016,1.2389432,4.1836848,10.522624,12.727334,10.798724,12.150964,17.23107,10.346879,27.886225,9.5350094,5.1592603
3193,Female/Yorkshire and The Humber/Non-emergency route+,2017,0.59080946,5.1986942,13.671007,10.53838,15.381117,11.093034,6.1056895,14.037774,17.771109,9.5229025,4.6028013
3194,Female/Yorkshire and The Humber/Non-emergency route+,2018,0.88748729,2.07371,7.8015289,7.0872178,9.6373596,11.974783,18.101549,17.588823,27.494648,19.222143,4.516077
3195,Female/Yorkshire and The Humber/Non-emergency route+,2019,0,0,0,0,0,0,0,0,0,0,0
3196,Female/Yorkshire and The Humber/Non-emergency route+,2020,0,0,0,0,0,0,0,0,0,0,0
3197,Female/Yorkshire and The Humber/Non-emergency route+,2021,0,0,0,0,0,0,0,0,0,0,0
3198,Female/Yorkshire and The Humber/Non-emergency route+,2022,0.76914841,5.2279382,6.8113108,7.565001,10.947882,12.851818,19.064987,16.327967,20.614305,15.340717,4.6099162
3199,Female/Yorkshire and The Humber/Non-emergency route+,2023,0.70998311,5.2279382,7.8592048,11.05654,12.316366,9.9958591,16.578249,16.327967,5.6220837,21.477005,4.5209093
3200,,,,,,,,,,,,,
3201, Male/IMD1/Early Stage+,All Years,,,,,,,,,,,
3202, Male/IMD1/Early Stage+,2016,0.68873513,5.5375667,6.4279747,7.3478684,11.075031,11.109602,10.670607,12.03978,13.384193,0,3.7596371
3203, Male/IMD1/Early Stage+,2017,0.8126421,8.3585768,11.473604,8.7676296,12.303766,14.297398,7.4201102,5.9454446,10.94547,4.7406845,4.4012604
3204, Male/IMD1/Early Stage+,2018,0.53129572,5.7052064,7.6698389,11.642121,10.115175,10.397741,12.307389,2.3364487,4.3389597,0,3.6125345
3205, Male/IMD1/Early Stage+,2019,0.65703869,2.5583372,6.2219429,7.1769071,10.05627,17.606949,14.537114,6.8490024,2.1405485,4.4962006,3.6781399
3206, Male/IMD1/Early Stage+,2020,0.37839743,3.1307456,5.1779699,8.4413586,12.743549,8.3682013,11.200538,10.369261,2.1442204,22.499212,3.3767378
3207, Male/IMD1/Early Stage+,2021,0.57388479,5.9143767,6.3431845,12.200942,12.804742,12.208457,11.277499,12.803933,10.656153,5.273427,4.2068982
3208, Male/IMD1/Early Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3209, Male/IMD1/Early Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3210,,,,,,,,,,,,,
3211, Male/IMD1/Advanced Stage+,All Years,,,,,,,,,,,
3212, Male/IMD1/Advanced Stage+,2016,0.71424383,6.4119191,9.472805,14.695737,15.062042,16.047203,12.312239,14.447736,4.4613976,9.8338089,5.031714
3213, Male/IMD1/Advanced Stage+,2017,0.73645687,10.952619,11.801421,15.542617,24.151838,17.728773,11.542394,14.269067,8.7563753,9.481369,6.174943
3214, Male/IMD1/Advanced Stage+,2018,0.70839429,8.84307,10.546029,17.463182,14.712982,15.322987,14.768867,14.018692,8.6779194,9.3361969,5.5245342
3215, Male/IMD1/Advanced Stage+,2019,0.53068507,7.106492,13.377177,8.6878347,18.284126,17.606949,13.729497,13.698005,6.4216452,4.4962006,5.1308498
3216, Male/IMD1/Advanced Stage+,2020,0.88292736,8.8230104,8.5284214,13.212561,14.10893,13.598327,8.0003843,9.2171211,10.721101,4.4998426,4.7154632
3217, Male/IMD1/Advanced Stage+,2021,0.73039883,10.138931,12.384313,21.889927,16.920551,21.762901,22.554998,10.243147,15.984229,0,6.6904616
3218, Male/IMD1/Advanced Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3219, Male/IMD1/Advanced Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3220,,,,,,,,,,,,,
3221,Male/IMD2/Early Stage+,All Years,,,,,,,,,,,
3222,Male/IMD2/Early Stage+,2016,0.64150709,5.9682221,8.176692,7.0705566,11.030517,10.158782,4.1047812,7.9538674,5.3302064,3.9076238,3.3614981
3223,Male/IMD2/Early Stage+,2017,0.56266069,3.2193677,5.7813845,7.2795305,9.0978851,11.636079,8.1388483,8.7561417,3.472584,7.5503039,3.1353774
3224,Male/IMD2/Early Stage+,2018,0.66254431,4.5342402,5.6153374,8.1880255,10.835976,11.57459,11.934203,6.6445813,10.355362,7.384161,3.62519
3225,Male/IMD2/Early Stage+,2019,0.35652912,2.4009669,6.0404015,5.9022861,9.2578058,7.381772,9.6436357,7.3939886,5.0575719,14.11881,2.7982285
3226,Male/IMD2/Early Stage+,2020,0.45713472,5.3510561,6.1736016,4.7093015,10.879463,8.5411682,5.0177817,5.5366387,5.0173097,3.4757221,2.8118412
3227,Male/IMD2/Early Stage+,2021,0.38264894,2.6961155,4.2135186,6.6299586,11.023602,10.013017,8.0989819,6.7156591,5.4238758,7.4319053,2.8482971
3228,Male/IMD2/Early Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3229,Male/IMD2/Early Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3230,,,,,,,,,,,,,
3231,Male/IMD2/Advanced Stage+,All Years,,,,,,,,,,,
3232,Male/IMD2/Advanced Stage+,2016,0.51320571,8.138484,10.063621,13.768979,13.312693,15.746112,10.261953,11.930801,12.437148,19.538118,4.9732137
3233,Male/IMD2/Advanced Stage+,2017,0.71611363,6.4387355,10.649919,12.011225,10.680126,10.705193,7.4606113,8.7561417,12.154044,3.775152,4.1605158
3234,Male/IMD2/Advanced Stage+,2018,0.61157936,9.0684805,7.0930581,11.036035,8.8293133,13.355295,14.586247,6.6445813,1.7258936,7.384161,4.1337395
3235,Male/IMD2/Advanced Stage+,2019,0.53479367,4.0016112,6.903316,10.068605,9.2578058,7.8159943,14.143999,6.4697399,8.429287,3.5297024,3.4483876
3236,Male/IMD2/Advanced Stage+,2020,0.78728759,6.1537147,8.979784,12.78239,12.894179,11.957636,11.290009,10.150504,8.3621826,10.427166,4.5037637
3237,Male/IMD2/Advanced Stage+,2021,0.62863755,6.7402887,8.4270372,10.939432,12.248447,12.625109,19.935955,10.553179,16.271627,22.295715,4.8926315
3238,Male/IMD2/Advanced Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3239,Male/IMD2/Advanced Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3240,,,,,,,,,,,,,
3241,Male/IMD3/Early Stage+,All Years,,,,,,,,,,,
3242,Male/IMD3/Early Stage+,2016,0.56294972,2.0476539,6.9751019,6.0121846,8.675312,11.104941,10.832568,8.1193876,4.382441,12.818459,3.1634457
3243,Male/IMD3/Early Stage+,2017,0.70325923,3.7974396,6.2051363,4.5878778,8.7719297,10.15133,8.9901276,9.5014887,1.4141672,6.1682706,3.0434756
3244,Male/IMD3/Early Stage+,2018,0.75743401,5.3208742,4.9559469,5.1346564,8.9891367,9.3472395,4.8980923,6.1108351,11.142527,2.9956264,2.972265
3245,Male/IMD3/Early Stage+,2019,0.64505619,5.341826,3.2157099,5.3231964,7.7104783,4.931366,6.2194533,13.341635,9.5097065,2.8408284,2.7198424
3246,Male/IMD3/Early Stage+,2020,0.44755083,2.8263249,6.7915797,4.8944931,6.31743,6.979682,6.4911718,5.8610206,5.3655267,11.190063,2.5009696
3247,Male/IMD3/Early Stage+,2021,0.38841936,3.4128349,5.7778268,6.0307264,7.4999733,10.351782,6.773953,6.7190757,6.5652122,2.8650832,2.7093883
3248,Male/IMD3/Early Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3249,Male/IMD3/Early Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3250,,,,,,,,,,,,,
3251,Male/IMD3/Advanced Stage+,All Years,,,,,,,,,,,
3252,Male/IMD3/Advanced Stage+,2016,0.33776984,5.6310487,6.1032143,7.6822362,11.567082,11.104941,9.6922979,8.1193876,10.225696,9.6138439,3.4894931
3253,Male/IMD3/Advanced Stage+,2017,0.534477,5.8227406,5.9230847,9.5034609,7.0850201,6.7675533,7.3044786,10.29328,9.8991699,3.0841353,3.1457248
3254,Male/IMD3/Advanced Stage+,2018,0.36469045,2.5337496,7.4339209,10.911145,7.6061926,7.1901841,4.8980923,9.1662531,12.535343,14.978132,3.0784385
3255,Male/IMD3/Advanced Stage+,2019,0.36459696,5.0874534,6.9673715,8.7676172,10.163813,8.1015301,10.884044,14.824039,9.5097065,5.6816568,3.526973
3256,Male/IMD3/Advanced Stage+,2020,0.25174734,5.6526499,5.7467213,9.7889862,8.4232397,11.167491,11.484382,9.5241585,14.755198,2.7975159,3.4785626
3257,Male/IMD3/Advanced Stage+,2021,0.32866254,4.2004123,5.5151982,6.9353356,12.499955,11.779614,13.547906,13.438151,13.130424,8.5952501,3.7063782
3258,Male/IMD3/Advanced Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3259,Male/IMD3/Advanced Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3260,,,,,,,,,,,,,
3261,Male/IMD4/Early Stage+,All Years,,,,,,,,,,,
3262,Male/IMD4/Early Stage+,2016,0.60891974,3.9942083,3.6605592,6.0997534,5.9928684,9.4216604,8.4096336,8.8801403,6.7163677,8.8949509,2.8037319
3263,Male/IMD4/Early Stage+,2017,0.6711657,3.467664,3.8409727,5.686162,7.3175697,5.133523,8.7988529,10.06919,10.376808,11.384983,2.7753088
3264,Male/IMD4/Early Stage+,2018,0.57972962,2.2314842,5.0819125,8.0739326,5.8935237,9.8161116,4.9929352,10.440448,6.2830648,5.5053954,2.749577
3265,Male/IMD4/Early Stage+,2019,0.244333,3.4896009,3.9125671,6.6970673,9.6567202,7.7246423,9.4580536,8.7413759,4.8567266,2.5998337,2.6625135
3266,Male/IMD4/Early Stage+,2020,0.27449694,1.7662673,3.8220456,3.8578415,6.7114096,6.7128253,7.2385745,9.963335,3.5715137,2.5376203,2.0933294
3267,Male/IMD4/Early Stage+,2021,0.38618079,2.073565,4.3581252,5.8529334,7.4773979,7.5197067,7.8162656,5.3450212,11.235703,5.0671396,2.4678993
3268,Male/IMD4/Early Stage+,2022,0,0,0,0,0,0,0,0,0,0,0
3269,Male/IMD4/Early Stage+,2023,0,0,0,0,0,0,0,0,0,0,0
3270,,,,,,,,,,,,,
3271,Male/IMD4/Advanced Stage+,All Years,,,,,,,,,,,
3272,Male/IMD4/Advanced Stage+,2016,0.45668983,3.4949324,4.5053034,9.9522295,5.3935819,7.1604624,12.088848,13.32021,5.3730941,14.824918,3.1132793
3273,Male/IMD4/Advanced Stage+,2017,0.48812053,2.9722834,3.5666175,7.2656512,7.9538803,9.2403412,6.7285347,11.507646,6.4855051,8.5387373,2.8125656
3274,Male/IMD4/Advanced Stage+,2018,0.54921752,2.7273695,8.0240726,5.2791095,7.8580317,7.5256853,7.4894023,9.7444181,11.309516,22.021582,3.1057708
3275,Male/IMD4/Advanced Stage+,2019,0.244333,2.7418294,3.9125671,4.8705945,7.3257875,7.7246423,10.876761,10.758617,9.7134533,10.399335,2.6304052
