id,table,diagnosisYear,ageSpecificIncidenceAge0_49,CILowerBound0_49,CIUpperBound0_49,ageSpecificIncidenceAge50_54,CILowerBound50_54,CIUpperBound50_54,ageSpecificIncidenceAge55_59,CILowerBound55_59,CIUpperBound55_59,ageSpecificIncidenceAge60_64,CILowerBound60_64,CIUpperBound60_64,ageSpecificIncidenceAge65_69,CILowerBound65_69,CIUpperBound65_69,ageSpecificIncidenceAge70_74,CILowerBound70_74,CIUpperBound70_74,ageSpecificIncidenceAge75_79,CILowerBound75_79,CIUpperBound75_79,ageSpecificIncidenceAge80_84,CILowerBound80_84,CIUpperBound80_84,ageSpecificIncidenceAge85_89,CILowerBound85_89,CIUpperBound85_89,ageSpecificIncidenceAge90,CILowerBound90,CIUpperBound90,ageStandardisedIncidence,CILowerBoundAS,CIUpperBoundAS
1582,Male/IMD2/Yorkshire and The Humber+,2017,6.4272308,3.6103728,9.2440891,45.896824,22.669827,69.123817,57.360733,30.093172,84.628296,128.67001,84.768806,172.57121,78.697762,43.310932,114.08459,88.722397,47.734741,129.71005,72.563675,27.588242,117.53911,84.539787,25.956705,143.12286,60.630558,-7.9793787,129.24049,43.14064,-41.415016,127.6963,33.703442,28.151934,39.254951
1583,Male/IMD2/Yorkshire and The Humber+,2018,4.4941945,2.1399915,6.8483973,39.681328,18.110313,61.252342,39.816841,17.288342,62.345341,88.207092,52.15789,124.25629,92.815254,54.030228,131.60028,80.158432,42.053535,118.26333,99.347145,47.305927,151.38837,40.592651,0.81185305,80.373451,39.619652,-15.290382,94.529686,171.45306,3.4290612,339.47708,29.809959,24.502481,35.117439
1584,Male/IMD2/Yorkshire and The Humber+,2019,4.4987144,2.1421437,6.8552852,30.892801,11.745243,50.040359,64.720734,36.355621,93.085846,64.267349,33.716591,94.818108,127.14019,81.643654,172.63672,119.09669,73.317398,164.87599,96.545067,45.971668,147.11847,78.346878,24.055258,132.6385,76.745972,1.5349194,151.95703,84.281502,-32.526695,201.08971,33.731625,28.191326,39.271923
1585,Male/IMD2/Yorkshire and The Humber+,2020,0.96358919,-0.12681462,2.053993,49.416271,25.202299,73.630241,51.110046,26.066124,76.153969,88.44014,53.056717,123.82356,118.85559,74.830864,162.88033,112.82098,68.595154,157.0468,47.033527,12.190603,81.87645,59.235859,11.837301,106.63441,76.350449,1.527009,151.17389,40.933277,-39.295944,121.1625,29.770424,24.625023,34.915825
1586,Male/IMD2/Yorkshire and The Humber+,2021,2.0278559,0.40523311,3.6504786,40.450558,18.461386,62.439732,76.442856,45.859344,107.02637,93.957794,57.841579,130.07401,104.04023,62.415466,145.66499,111.71188,67.920822,155.50293,79.317863,34.439552,124.19617,108.34236,44.31612,172.36861,117.09602,23.399689,210.79234,133.39262,-17.55534,284.34058,34.954231,29.291164,40.617298
1587,Male/IMD2/Yorkshire and The Humber+,2022,4.0112987,1.741693,6.2809043,44.364166,21.124796,67.603539,53.983677,28.321465,79.645889,78.011421,45.412525,110.61031,136.92769,89.484665,184.37071,79.658875,41.791451,117.5263,89.33889,44.127171,134.55061,69.860283,18.107065,121.6135,75.202103,1.504042,148.90016,129.87013,-17.091751,276.832,33.002769,27.535488,38.470051
1588,Male/IMD2/Yorkshire and The Humber+,2023,2.6741991,0.82107377,4.5273247,19.013214,3.7994742,34.226955,41.281635,18.840683,63.722588,78.011421,45.412525,110.61031,102.69576,61.608902,143.78262,74.973053,38.236256,111.70985,107.20667,57.679718,156.73363,29.940121,-3.9403145,63.820557,94.002632,11.605696,176.39957,0,0,0,26.169907,21.37245,30.967363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,Male/IMD3/East Midlands+, All Years,0.10213164,-0.039415594,0.24367888,2.214143,0.27336112,4.1549249,2.3021107,0.28422174,4.3199997,3.7074308,0.96092778,6.4539337,4.5495129,1.3968613,7.7021646,4.7645707,1.4628917,8.0662498,4.1842756,0.51659638,7.8519549,5.1094704,0.10218941,10.116752,2.3719165,-2.2770398,7.0208731,0,0,0,1.4085116,0.99663001,1.8203932
1590,Male/IMD3/East Midlands+,2016,3.5584149,1.3528864,5.7639437,30.946339,11.765598,50.127079,55.441975,28.275408,82.608543,58.198185,28.74584,87.650528,96.260643,59.259243,133.26204,55.829533,24.241001,87.418068,59.559261,20.647211,98.471313,48.553116,5.9944334,91.111801,91.340881,11.277067,171.40469,120.62726,-15.875335,257.12985,25.690891,20.858702,30.523081
1591,Male/IMD3/East Midlands+,2017,6.7106271,3.693161,9.7280931,57.775345,31.796383,83.754311,40.479,17.57585,63.382149,38.439362,14.614398,62.264324,50.381737,22.993912,77.769562,46.625977,19.071787,74.180168,97.738976,48.276234,147.20172,104.1864,42.616173,165.75662,70.040276,1.4008055,138.67975,117.14174,-15.416615,249.70009,26.913788,21.992109,31.835466
1592,Male/IMD3/East Midlands+,2018,1.7648886,0.21789552,3.3118818,33.526363,13.71355,53.339176,58.829296,31.651546,86.007042,91.102341,54.653812,127.55087,103.51967,63.727989,143.31136,56.56337,26.933664,86.193077,81.377151,37.140026,125.61427,72.595284,22.28932,122.90125,84.90406,10.482372,159.32574,150.88646,3.0177293,298.75519,29.087616,24.003597,34.171635
1593,Male/IMD3/East Midlands+,2019,1.7665036,0.21809489,3.3149123,33.704079,13.786242,53.621918,41.277702,18.838888,63.716518,70.608345,38.858959,102.35773,108.68253,67.687241,149.67781,80.360016,45.140686,115.57935,82.469368,39.269272,125.66946,51.95705,10.382753,93.531349,16.523464,-15.862526,48.909454,147.81966,2.9563932,292.68292,26.675694,21.861353,31.490034
1594,Male/IMD3/East Midlands+,2020,2.8219392,0.86643511,4.7774434,49.884644,25.441168,74.328117,34.066273,13.934391,54.198154,80.218781,46.697487,113.74007,93.283585,55.159679,131.40749,59.438896,29.358664,89.519127,79.387581,37.801823,120.97334,8.5800085,-8.2368078,25.396826,83.584084,10.319401,156.84877,35.855145,-34.42094,106.13123,25.3456,20.718266,29.972935
1595,Male/IMD3/East Midlands+,2021,4.43048,1.9236997,6.9372602,47.21138,23.319124,71.103638,72.098053,42.632423,101.56368,79.270706,46.145584,112.39583,62.44276,30.842363,94.043159,73.319756,39.447758,107.19175,119.68881,69.674042,169.70358,95.652176,39.125355,152.179,77.459335,9.5632391,145.35544,0,0,0,30.891092,25.823605,35.95858
1596,Male/IMD3/East Midlands+,2022,4.0233059,1.645684,6.400928,28.728294,9.9591417,47.497448,55.545269,29.884663,81.205872,69.954529,39.295605,100.61346,57.393513,27.328951,87.458076,85.48835,48.021427,122.95527,39.860489,12.23858,67.482399,42.709492,5.2729712,80.146011,90.950432,18.174927,163.72594,34.566193,-33.183544,102.31593,24.076048,19.60541,28.546686
1597,Male/IMD3/East Midlands+,2023,2.9260406,0.89839798,4.9536834,28.728294,9.9591417,47.497448,52.459419,27.521793,77.397041,90.940887,55.984333,125.89744,49.194443,21.360067,77.028816,76.939514,41.395271,112.48376,59.790733,25.960941,93.620522,34.167591,0.68335181,67.651833,151.58406,57.631294,245.53683,34.566193,-33.183544,102.31593,25.080093,20.523602,29.636585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,Male/IMD3/East of England+, All Years,0.061556682,-0.02375653,0.1468699,1.0758327,0.021516655,2.1301489,0.83785307,-0.11026693,1.7859731,5.7270126,3.0812681,8.372757,7.5980754,4.4230418,10.773109,4.6143308,2.105952,7.1227093,6.3888969,2.915853,9.8619413,1.4438453,-0.55722225,3.4449129,2.516578,-0.97122127,6.0043774,5.4049673,-2.0859349,12.895869,1.5430001,1.2060614,1.8799388
1599,Male/IMD3/East of England+,2016,2.9833508,1.4205761,4.5461254,22.395163,9.7239065,35.066418,73.24781,48.980778,97.514847,59.626026,36.252625,82.999428,74.667839,49.569199,99.766479,61.004353,35.512257,86.496452,26.921005,6.977644,46.864365,31.897926,6.3742695,57.421585,74.439377,22.85552,126.02323,40.700039,-15.707338,97.107414,22.281002,18.869123,25.692881
1600,Male/IMD3/East of England+,2017,4.0421405,2.2245724,5.8597083,40.508938,23.581329,57.436546,36.597267,19.690193,53.504341,58.457653,35.542255,81.373055,56.04203,33.620548,78.463509,60.58923,36.348488,84.829971,72.177483,39.72253,104.63243,51.985859,19.764688,84.207031,54.367523,10.864442,97.870605,59.159927,-7.7858367,126.10569,22.893244,19.439346,26.347141
1601,Male/IMD3/East of England+,2018,4.4693022,2.55775,6.3808541,29.648846,15.120912,44.176781,69.487183,46.466045,92.508316,55.010544,33.001743,77.019348,67.842606,42.713352,92.971855,67.539864,42.522751,92.556976,70.10553,38.582241,101.62882,50.203323,19.086981,81.319664,54.37738,10.866414,97.888344,77.669907,1.5533981,153.78641,25.378994,21.766226,28.991762
1602,Male/IMD3/East of England+,2019,2.7702072,1.2643054,4.2761087,35.442471,19.505592,51.379349,44.546883,26.341095,62.75267,55.728935,33.883194,77.574677,99.243271,68.487465,129.99908,71.187889,45.713631,96.662148,73.221756,41.904293,104.53922,73.389107,36.249096,110.52912,61.365829,15.905387,106.82627,37.306473,-14.39766,89.010605,25.485006,21.899727,29.070286
1603,Male/IMD3/East of England+,2020,3.4070897,1.7376157,5.0765638,33.928337,18.254246,49.602428,39.537598,22.627087,56.448109,43.451813,24.408216,62.495411,62.531265,38.019009,87.043518,61.535549,37.882046,85.189056,66.740082,37.489952,95.990211,53.73455,21.979462,85.489639,34.602077,0.69204158,68.512115,36.900368,-14.240933,88.041672,21.047359,17.80847,24.286249
1604,Male/IMD3/East of England+,2021,3.5616817,1.8164577,5.3069057,36.448044,20.059006,52.837082,47.479774,28.867704,66.091843,59.709129,37.592556,81.825699,88.986069,59.504944,118.46719,70.158463,44.62339,95.693535,96.04303,61.674477,130.41159,55.868759,22.852434,88.885086,60.339626,15.639407,105.03985,54.784515,-7.2099991,116.77903,26.486258,22.834087,30.138428
1605,Male/IMD3/East of England+,2022,2.4350667,0.9960342,3.8740993,37.139843,20.439734,53.839951,50.634811,31.535252,69.734375,89.219025,62.551708,115.88634,84.371429,56.011051,112.73181,77.17836,49.56044,104.79628,64.389618,37.48291,91.296326,70.157852,33.406921,106.90878,49.636002,9.9189281,89.353073,35.644272,-13.756167,85.044708,26.659445,23.029034,30.289856
1606,Male/IMD3/East of England+,2023,2.6564364,1.153416,4.1594567,41.049297,23.492222,58.606373,45.00872,27.001482,63.015957,72.620132,48.561047,96.679214,96.778999,66.4048,127.1532,56.597462,32.946888,80.248039,46.828812,23.882694,69.774933,90.202957,48.531315,131.8746,33.090668,0.66181338,65.519524,89.110672,11.001721,167.21962,25.445063,21.871752,29.018373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,Male/IMD3/London+, All Years,0.15389171,0.018999679,0.28878376,1.6137491,0.32248092,2.9050174,4.1892653,2.0692043,6.3093262,2.8635063,0.99268228,4.7343302,4.4897718,2.049104,6.9304395,4.2593822,1.8494098,6.6693549,1.9658145,0.039316289,3.8923128,6.4973035,2.2523985,10.742208,1.258289,-1.2079574,3.7245355,5.4049673,-2.0859349,12.895869,1.4248447,1.103519,1.7461705
1608,Male/IMD3/London+,2016,5.3274121,3.2390666,7.4157577,18.662636,7.0954142,30.229858,73.24781,48.980778,97.514847,54.855942,32.436962,77.274925,68.079498,44.113716,92.04528,55.458504,31.152744,79.764267,42.30444,17.304113,67.304764,58.47953,23.920336,93.038727,37.219688,0.74439377,73.694984,20.350019,-19.536018,60.236057,23.041828,19.578424,26.505232
1609,Male/IMD3/London+,2017,5.5313501,3.4051676,7.6575327,47.874203,29.471952,66.276451,34.564087,18.133364,50.994812,56.119347,33.666931,78.571762,70.052536,44.984558,95.120514,45.441921,24.448824,66.43502,41.786961,17.092443,66.481476,62.38303,27.086506,97.67955,63.42878,16.440083,110.41748,78.879906,1.5775981,156.18222,23.435415,19.949972,26.920858
1610,Male/IMD3/London+,2018,5.3205981,3.2349238,7.4062724,35.208004,19.376554,51.039455,57.575096,36.6199,78.530296,64.17897,40.406746,87.951195,38.767204,19.771275,57.763134,60.303448,36.664497,83.942398,55.34647,27.337292,83.355644,65.26432,29.78623,100.74241,81.566071,28.276237,134.8559,38.834953,-14.987542,92.657448,23.907921,20.415705,27.400137
1611,Male/IMD3/London+,2019,4.4749498,2.5609822,6.3889174,46.63483,28.353977,64.915688,36.799599,20.252481,53.346714,49.041462,28.548338,69.534584,59.545963,35.722614,83.369308,52.204453,30.389601,74.019302,76.708511,44.654064,108.76295,63.603893,29.028421,98.179367,43.832733,5.4116483,82.253815,55.959709,-7.3646636,119.28408,23.089396,19.66884,26.509951
1612,Male/IMD3/London+,2020,4.8976912,2.8960624,6.8993201,24.503798,11.183381,37.824215,41.420341,24.111881,58.728802,63.005127,40.073601,85.936653,60.030014,36.013008,84.04702,52.068542,30.310484,73.826599,46.718056,22.245642,71.190468,39.079674,11.998841,66.160507,34.602077,0.69204158,68.512115,55.350552,-7.2844968,117.9856,20.998816,17.756115,24.241516
1613,Male/IMD3/London+,2021,5.7877326,3.5629997,8.0124655,42.202995,24.567486,59.838505,56.975727,36.587223,77.364227,29.854565,14.215787,45.493343,66.103935,40.694401,91.513474,70.158463,44.62339,95.693535,70.431557,41.000084,99.863029,50.78978,19.309948,82.269608,25.85984,-3.4033229,55.123005,73.046021,1.4609205,144.63112,24.328426,20.821863,27.83499
1614,Male/IMD3/London+,2022,4.2060242,2.314765,6.0972834,39.09457,21.960619,56.228519,39.382629,22.538401,56.226856,66.395554,43.390667,89.400436,47.148743,25.948084,68.349403,61.742687,37.040466,86.444908,49.755611,26.103294,73.407928,85.191681,44.694126,125.68924,33.090668,0.66181338,65.519524,35.644272,-13.756167,85.044708,22.499033,19.158474,25.839592
1615,Male/IMD3/London+,2023,3.3205454,1.6401175,5.0009732,29.320927,14.48249,44.159363,33.756542,18.161816,49.351269,58.096107,36.577007,79.615204,67.000847,41.727982,92.273712,77.17836,49.56044,104.79628,52.682411,28.344378,77.020447,45.101479,15.63518,74.56778,49.636002,9.9189281,89.353073,71.288544,1.4257709,141.15132,21.994164,18.678053,25.310274
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Male/IMD3/North East+, All Years,0.51171899,0.01023438,1.0132036,2.0763474,-0.80132318,4.9540181,3.0288651,-0.39861849,6.4563489,4.4579668,0.08915934,8.8267746,7.0800638,1.4148327,12.745295,9.0853634,2.3548317,15.815895,5.6310534,-0.7410835,12.00319,8.4092503,-1.1067123,17.925213,21.111521,0.42223042,41.800812,0,0,0,2.5176649,1.6926132,3.3427167
1617,Male/IMD3/North East+,2016,3.5034554,0.070069104,6.9368415,13.807387,-5.3286748,32.943451,44.150112,8.8226681,79.477554,90.924118,37.191395,144.65685,109.17882,51.987457,166.37018,74.128983,19.213465,129.04449,114.38376,35.119858,193.64766,107.2271,13.238403,201.21581,41.631973,-39.966694,123.23064,0,0,0,29.02062,21.513763,36.527477
1618,Male/IMD3/North East+,2017,3.5171328,0.070342652,6.963923,13.773156,-5.315464,32.861774,28.885038,0.57770079,57.192375,80.821144,30.72768,130.91461,66.072021,20.286449,111.85759,66.539925,17.24646,115.83339,99.318954,25.742445,172.89546,0,0,0,39.808918,-38.21656,117.8344,0,0,0,21.367218,14.95842,27.776016
1619,Male/IMD3/North East+,2018,6.1330342,1.589619,10.67645,56.729542,17.417976,96.041107,42.580372,8.5089788,76.651764,39.736153,4.905879,74.566429,75.725708,26.251581,125.19984,98.903076,40.455097,157.35106,27.95248,-10.787682,66.692642,99.641289,12.301847,186.98073,152.26494,3.0452988,301.48459,0,0,0,27.867285,20.611317,35.123253
1620,Male/IMD3/North East+,2019,3.4843509,0.069687016,6.8990149,50.316273,13.041457,87.591087,35.009102,4.3222704,65.69593,15.570261,-6.0090199,37.14954,93.386536,38.19862,148.57445,78.294914,27.142241,129.44759,134.93456,51.301254,218.56786,115.29593,23.03997,207.55188,72.753731,-28.077795,173.58525,0,0,0,27.279491,20.113262,34.445721
1621,Male/IMD3/North East+,2020,3.4708061,0.069416121,6.8721962,29.761906,0.59523809,58.928574,82.315819,35.741261,128.89038,38.355324,4.7353992,71.97525,67.802353,20.817719,114.78699,51.251389,10.241735,92.26104,77.932198,15.573451,140.29094,57.581573,-7.5781083,122.74126,180.5706,22.293484,338.84772,88.495575,-84.95575,261.9469,26.294413,19.215557,33.373268
1622,Male/IMD3/North East+,2021,2.8809865,-0.37915662,6.1411295,38.273117,4.7252502,71.820984,70.003502,26.614883,113.39212,52.862106,13.701311,92.022903,99.288429,43.11071,155.46616,102.69576,44.590164,160.80136,49.937576,0.99875152,98.876404,93.196648,11.506187,174.88712,34.036758,-32.675289,100.7488,165.56291,-63.895573,395.02139,29.247725,21.817986,36.677464
1623,Male/IMD3/North East+,2022,5.6891451,1.1368811,10.241409,31.252441,0.62504882,61.879833,27.82996,0.5565992,55.103321,66.420662,23.025829,109.81549,105.99266,48.374393,163.61093,45.146729,5.5738788,84.719582,22.323919,-8.6154566,53.263294,73.448402,1.468968,145.42784,33.898304,-32.542374,100.33898,78.678207,-75.531082,232.8875,23.563593,16.905664,30.221521
1624,Male/IMD3/North East+,2023,5.6891451,1.1368811,10.241409,15.626221,-6.0306172,37.283058,27.82996,0.5565992,55.103321,59.040592,18.127552,99.953636,81.532814,30.998251,132.06738,81.264107,28.171556,134.35666,66.971764,13.383195,120.56033,36.724201,-14.172945,87.621346,67.796608,-26.164698,161.75792,0,0,0,23.077032,16.584702,29.569363
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,Male/IMD3/North West+, All Years,0.089091823,-0.034383141,0.21256679,1.1003278,-0.14481035,2.3454661,4.112165,1.6820308,6.5422993,3.8299501,1.327716,6.3321843,5.5034261,2.3895698,8.6172829,5.8944306,2.5593424,9.2295189,2.7772186,0.055544373,5.4988928,3.1558683,-0.41533282,6.7270694,3.84571,-1.4841722,9.1755924,8.9397459,-3.4501097,21.329601,1.5629352,1.1636055,1.962265
1626,Male/IMD3/North West+,2016,3.0821011,1.1717951,4.9924073,65.606865,40.388397,90.825333,61.313786,35.692383,86.935188,50.845303,25.931105,75.759499,74.104813,45.055725,103.1539,86.511993,50.360931,122.66306,91.045418,47.765175,134.32565,96.579475,41.934494,151.22446,87.133316,17.412146,156.85449,34.904015,-33.507854,103.31588,29.622385,24.961132,34.283638
1627,Male/IMD3/North West+,2017,4.949821,2.5244088,7.3752332,25.145214,9.5600491,40.730381,57.076073,32.66423,81.487915,74.985939,44.985313,104.98656,71.892975,42.511162,101.27479,96.376938,60.023346,132.73053,79.482834,39.258972,119.7067,54.394279,14.098433,94.690125,41.946308,-5.5204082,89.413025,0,0,0,26.929981,22.552422,31.307541
1628,Male/IMD3/North West+,2018,3.4085381,1.3942207,5.4228554,40.507355,20.658751,60.355957,58.973328,34.329945,83.616714,58.546204,32.220619,84.871788,64.543198,36.255894,92.830498,57.593929,30.215513,84.972343,51.213768,19.471146,82.95639,37.548813,4.635828,70.4618,55.164806,1.1032962,109.22632,31.867432,-30.592735,94.327599,22.823751,18.80724,26.840263
1629,Male/IMD3/North West+,2019,2.4800127,0.7614516,4.1985736,35.903881,17.096279,54.711483,57.27824,33.343185,81.213295,69.703308,41.216385,98.190231,72.499588,42.203938,102.79523,85.65593,52.73085,118.58101,73.569084,36.337994,110.80018,115.59023,58.951019,172.22945,68.054985,8.4021578,127.70781,0,0,0,27.054981,22.732462,31.377501
1630,Male/IMD3/North West+,2020,4.0344853,1.8413141,6.2276564,39.10833,19.316784,58.899876,87.23317,57.910854,116.55549,47.147572,24.045261,70.249878,72.95639,42.469856,103.44292,87.756363,54.654472,120.85825,61.890026,28.246223,95.533829,70.967285,26.981306,114.95326,39.745628,-5.2307844,84.722038,118.06375,2.361275,233.76622,28.124655,23.694284,32.555023
1631,Male/IMD3/North West+,2021,3.1963894,1.2152469,5.1775322,46.74596,25.150429,68.341492,62.565693,38.03994,87.091446,81.554596,51.87175,111.23744,99.367363,63.809212,134.92552,75.316002,44.535236,106.09676,87.711197,48.271431,127.15096,91.484871,41.753132,141.21661,38.46154,-5.0617886,81.984871,30.590395,-29.366779,90.547569,30.091461,25.566799,34.616123
1632,Male/IMD3/North West+,2022,5.0504413,2.5757251,7.5251575,26.389402,10.033082,42.745724,84.625534,56.179741,113.07133,90.235435,59.447811,121.02306,88.120102,54.881008,121.35919,75.964226,44.220795,107.70766,46.019329,18.823645,73.215012,55.912777,17.167198,94.658356,112.19147,38.893044,185.48991,29.612082,-28.427599,87.651764,29.705215,25.238743,34.171688
1633,Male/IMD3/North West+,2023,2.5252206,0.77533197,4.2751093,36.945164,17.592104,56.298225,64.713646,39.838524,89.588768,68.360176,41.562988,95.157364,78.328979,46.99086,109.6671,62.15255,33.439537,90.865562,79.48793,43.745796,115.23006,62.901875,21.805984,103.99776,112.19147,38.893044,185.48991,0,0,0,26.2852,22.100183,30.470217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,Male/IMD3/South East+, All Years,0.15211539,0.030397724,0.27383307,1.3612325,0.27201962,2.4504454,4.3696003,2.3509481,6.3882527,4.8625889,2.5510607,7.1741171,5.0894794,2.5956345,7.5833244,4.0269265,1.7484783,6.3053746,4.2298799,1.4663584,6.9934011,3.4355996,0.42416358,6.4470353,1.1980926,-1.1501689,3.5463541,2.3617213,-2.2672524,6.990695,1.5417975,1.2242438,1.8593513
1635,Male/IMD3/South East+,2016,2.7857239,1.4207191,4.1507287,36.195393,21.402761,50.988022,63.76273,42.638107,84.887352,68.849777,44.994545,92.705009,57.466545,36.180637,78.752449,83.974075,54.878544,113.0696,69.688965,38.352985,101.02495,50.484653,19.193941,81.775368,44.126732,5.4479475,82.805519,88.354836,10.908413,165.80125,25.46302,21.955025,28.971016
