diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2022,all ages,Female,IMD1,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,IMD1,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,IMD1,All Regions,Early,All Routes,220,1,0.9,1.1
2016,all ages,Female,IMD1,All Regions,Advanced,All Routes,55,1.3,0.9,1.6
2017,all ages,Female,IMD1,All Regions,Advanced,All Routes,60,1.4,1,1.7
2018,all ages,Female,IMD1,All Regions,Advanced,All Routes,50,1.1,0.8,1.4
2019,all ages,Female,IMD1,All Regions,Advanced,All Routes,50,1.1,0.8,1.4
2020,all ages,Female,IMD1,All Regions,Advanced,All Routes,50,1,0.7,1.3
2021,all ages,Female,IMD1,All Regions,Advanced,All Routes,45,1,0.7,1.3
2022,all ages,Female,IMD1,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,IMD1,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,IMD1,All Regions,Advanced,All Routes,310,0.7,0.6,0.8
2016,all ages,Female,IMD1,East Midlands,All Stages,All Routes,10,2.5,0.8,4.2
2017,all ages,Female,IMD1,East Midlands,All Stages,All Routes,15,3.8,1.7,5.9
2018,all ages,Female,IMD1,East Midlands,All Stages,All Routes,10,2.2,0.7,3.8
2019,all ages,Female,IMD1,East Midlands,All Stages,All Routes,10,2.2,0.7,3.7
2020,all ages,Female,IMD1,East Midlands,All Stages,All Routes,10,2.5,0.9,4.2
2021,all ages,Female,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.7,0.3,3
2022,all ages,Female,IMD1,East Midlands,All Stages,All Routes,10,2.2,0.7,3.8
2023,all ages,Female,IMD1,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.1,0,2.3
allyears,all ages,Female,IMD1,East Midlands,All Stages,All Routes,65,2.6,2,3.2
2016,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.2,0.3,4.1
2017,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.3,0,2.5
2018,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.5,0,2.9
2019,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,2.3,0.5,4.2
2020,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.3,-0.3,1
2021,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.2,-0.2,2.5
2022,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.7,-0.3,1.7
2023,all ages,Female,IMD1,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.4,0,2.8
allyears,all ages,Female,IMD1,East of England,All Stages,All Routes,0,1.5,1,2.1
2016,all ages,Female,IMD1,London,All Stages,All Routes,10,0.9,0.3,1.5
2017,all ages,Female,IMD1,London,All Stages,All Routes,10,0.8,0.3,1.4
2018,all ages,Female,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0.4,0,0.8
2019,all ages,Female,IMD1,London,All Stages,All Routes,10,1.1,0.4,1.7
2020,all ages,Female,IMD1,London,All Stages,All Routes,10,0.9,0.3,1.4
2021,all ages,Female,IMD1,London,All Stages,All Routes,10,1.1,0.5,1.7
2022,all ages,Female,IMD1,London,All Stages,All Routes,SUPPRESSED; n<10,0.3,0,0.6
2023,all ages,Female,IMD1,London,All Stages,All Routes,10,0.9,0.3,1.4
allyears,all ages,Female,IMD1,London,All Stages,All Routes,60,0.9,0.7,1.1
2016,all ages,Female,IMD1,North East,All Stages,All Routes,SUPPRESSED; n<10,0.7,0.2,1.2
2017,all ages,Female,IMD1,North East,All Stages,All Routes,15,1.5,0.7,2.2
2018,all ages,Female,IMD1,North East,All Stages,All Routes,20,1.9,1.1,2.7
2019,all ages,Female,IMD1,North East,All Stages,All Routes,15,1.5,0.7,2.2
2020,all ages,Female,IMD1,North East,All Stages,All Routes,10,1.1,0.5,1.8
2021,all ages,Female,IMD1,North East,All Stages,All Routes,20,1.7,0.9,2.5
2022,all ages,Female,IMD1,North East,All Stages,All Routes,15,1.2,0.5,1.8
2023,all ages,Female,IMD1,North East,All Stages,All Routes,10,0.8,0.2,1.3
allyears,all ages,Female,IMD1,North East,All Stages,All Routes,105,1.5,1.2,1.8
2016,all ages,Female,IMD1,North West,All Stages,All Routes,35,3.7,2.5,4.9
2017,all ages,Female,IMD1,North West,All Stages,All Routes,35,3.4,2.3,4.6
2018,all ages,Female,IMD1,North West,All Stages,All Routes,25,2.6,1.6,3.5
2019,all ages,Female,IMD1,North West,All Stages,All Routes,15,1.6,0.8,2.4
2020,all ages,Female,IMD1,North West,All Stages,All Routes,20,1.9,1,2.7
2021,all ages,Female,IMD1,North West,All Stages,All Routes,30,2.8,1.8,3.7
2022,all ages,Female,IMD1,North West,All Stages,All Routes,40,3.8,2.6,5
2023,all ages,Female,IMD1,North West,All Stages,All Routes,30,2.7,1.7,3.7
allyears,all ages,Female,IMD1,North West,All Stages,All Routes,230,3.2,2.8,3.6
2016,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,2.1,0.5,3.7
2017,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0.8,-0.1,1.7
2018,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,1.6,0.2,3
2019,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,1.9,0.4,3.3
2020,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0.6,-0.2,1.3
2021,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,0.9,-0.1,1.9
2022,all ages,Female,IMD1,South East,All Stages,All Routes,10,2.9,1,4.8
2023,all ages,Female,IMD1,South East,All Stages,All Routes,SUPPRESSED; n<10,1.7,0.2,3.1
allyears,all ages,Female,IMD1,South East,All Stages,All Routes,10,1.8,1.2,2.4
2016,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,2.1,0.2,3.9
2017,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,1.1,-0.2,2.4
2018,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,1.1,-0.2,2.4
2019,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,2.1,0.4,3.8
2020,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,1.5,0,3
2021,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,2.3,0.5,4.2
2022,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,2.7,0.7,4.7
2023,all ages,Female,IMD1,South West,All Stages,All Routes,SUPPRESSED; n<10,1.8,0.2,3.4
allyears,all ages,Female,IMD1,South West,All Stages,All Routes,0,2.1,1.5,2.8
2016,all ages,Female,IMD1,West Midlands,All Stages,All Routes,15,1.7,0.8,2.7
2017,all ages,Female,IMD1,West Midlands,All Stages,All Routes,10,1.6,0.6,2.6
2018,all ages,Female,IMD1,West Midlands,All Stages,All Routes,15,2.1,1,3.2
2019,all ages,Female,IMD1,West Midlands,All Stages,All Routes,15,2.1,1,3.2
2020,all ages,Female,IMD1,West Midlands,All Stages,All Routes,10,1.7,0.7,2.7
2021,all ages,Female,IMD1,West Midlands,All Stages,All Routes,15,2.2,1.1,3.4
2022,all ages,Female,IMD1,West Midlands,All Stages,All Routes,15,2.5,1.3,3.7
2023,all ages,Female,IMD1,West Midlands,All Stages,All Routes,10,1.5,0.6,2.5
allyears,all ages,Female,IMD1,West Midlands,All Stages,All Routes,105,2.2,1.8,2.7
2016,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,15,2,0.9,3
2017,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,20,3.1,1.7,4.4
2018,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,20,2.9,1.6,4.2
2019,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,15,2.3,1.2,3.4
2020,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,20,2.6,1.4,3.8
2021,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,20,2.7,1.5,4
2022,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,30,4.1,2.6,5.6
2023,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,20,3,1.7,4.3
allyears,all ages,Female,IMD1,Yorkshire and The Humber,All Stages,All Routes,160,3.2,2.7,3.8
2016,all ages,Female,IMD2,All Regions,All Stages,All Routes,65,1.3,1,1.6
2017,all ages,Female,IMD2,All Regions,All Stages,All Routes,70,1.4,1.1,1.7
2018,all ages,Female,IMD2,All Regions,All Stages,All Routes,70,1.4,1.1,1.7
2019,all ages,Female,IMD2,All Regions,All Stages,All Routes,65,1.2,0.9,1.5
2020,all ages,Female,IMD2,All Regions,All Stages,All Routes,75,1.4,1.1,1.7
2021,all ages,Female,IMD2,All Regions,All Stages,All Routes,75,1.4,1.1,1.7
2022,all ages,Female,IMD2,All Regions,All Stages,All Routes,70,1.3,1,1.6
2023,all ages,Female,IMD2,All Regions,All Stages,All Routes,80,1.5,1.2,1.9
allyears,all ages,Female,IMD2,All Regions,All Stages,All Routes,570,1.6,1.4,1.7
2016,all ages,Female,IMD2,All Regions,All Stages,Emergency,10,0.2,0.1,0.3
2017,all ages,Female,IMD2,All Regions,All Stages,Emergency,10,0.2,0.1,0.3
2018,all ages,Female,IMD2,All Regions,All Stages,Emergency,10,0.2,0.1,0.4
2019,all ages,Female,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,IMD2,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,IMD2,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2023,all ages,Female,IMD2,All Regions,All Stages,Emergency,10,0.2,0.1,0.3
allyears,all ages,Female,IMD2,All Regions,All Stages,Emergency,40,0.1,0.1,0.2
2016,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,50,1.1,0.8,1.4
2017,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,55,1.1,0.8,1.4
2018,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,55,1.1,0.8,1.4
2019,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,65,1.2,0.9,1.5
2023,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,70,1.3,1,1.7
allyears,all ages,Female,IMD2,All Regions,All Stages,Non-emergency,295,0.8,0.7,0.9
2016,all ages,Female,IMD2,All Regions,Early,All Routes,25,0.6,0.3,0.8
2017,all ages,Female,IMD2,All Regions,Early,All Routes,25,0.5,0.3,0.7
2018,all ages,Female,IMD2,All Regions,Early,All Routes,30,0.6,0.4,0.8
2019,all ages,Female,IMD2,All Regions,Early,All Routes,25,0.5,0.3,0.7
2020,all ages,Female,IMD2,All Regions,Early,All Routes,25,0.5,0.3,0.7
2021,all ages,Female,IMD2,All Regions,Early,All Routes,35,0.7,0.4,0.9
2022,all ages,Female,IMD2,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,IMD2,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,IMD2,All Regions,Early,All Routes,165,0.5,0.4,0.6
2016,all ages,Female,IMD2,All Regions,Advanced,All Routes,30,0.6,0.4,0.8
2017,all ages,Female,IMD2,All Regions,Advanced,All Routes,40,0.8,0.6,1.1
2018,all ages,Female,IMD2,All Regions,Advanced,All Routes,35,0.7,0.4,0.9
2019,all ages,Female,IMD2,All Regions,Advanced,All Routes,20,0.4,0.2,0.5
2020,all ages,Female,IMD2,All Regions,Advanced,All Routes,30,0.6,0.4,0.8
2021,all ages,Female,IMD2,All Regions,Advanced,All Routes,30,0.5,0.4,0.7
2022,all ages,Female,IMD2,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,all ages,Female,IMD2,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,all ages,Female,IMD2,All Regions,Advanced,All Routes,185,0.5,0.4,0.5
2016,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.5,-0.2,1.1
2017,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.7,0.4,3
2018,all ages,Female,IMD2,East Midlands,All Stages,All Routes,15,3,1.3,4.6
2019,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.6,-0.1,1.4
2020,all ages,Female,IMD2,East Midlands,All Stages,All Routes,10,2,0.7,3.4
2021,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.9,0,1.7
2022,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.8,0,1.7
2023,all ages,Female,IMD2,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.1,2.1
allyears,all ages,Female,IMD2,East Midlands,All Stages,All Routes,25,1.5,1.1,1.9
2016,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.4,0.3,2.4
2017,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.9,0.1,1.7
2018,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.8,0,1.6
2019,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.8,0,1.5
2020,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.2,0.3,2
2021,all ages,Female,IMD2,East of England,All Stages,All Routes,10,2,0.8,3.2
2022,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.2,1.9
2023,all ages,Female,IMD2,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.9,0.1,1.7
allyears,all ages,Female,IMD2,East of England,All Stages,All Routes,10,1.3,0.9,1.6
2016,all ages,Female,IMD2,London,All Stages,All Routes,15,1.9,0.9,2.8
2017,all ages,Female,IMD2,London,All Stages,All Routes,SUPPRESSED; n<10,0.9,0.2,1.5
2018,all ages,Female,IMD2,London,All Stages,All Routes,10,1.2,0.5,1.9
2019,all ages,Female,IMD2,London,All Stages,All Routes,15,1.5,0.7,2.3
2020,all ages,Female,IMD2,London,All Stages,All Routes,10,1.3,0.6,2.1
2021,all ages,Female,IMD2,London,All Stages,All Routes,20,1.8,0.9,2.7
2022,all ages,Female,IMD2,London,All Stages,All Routes,15,1.4,0.6,2.1
2023,all ages,Female,IMD2,London,All Stages,All Routes,15,1.3,0.6,2
allyears,all ages,Female,IMD2,London,All Stages,All Routes,100,1.6,1.3,1.9
2016,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,2,0.4,3.6
2017,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,1.3,0,2.6
2018,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,1.9,0.4,3.5
2019,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,0.6,-0.2,1.5
2020,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,1.5,0.2,2.8
2021,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,1.6,0.2,3
2022,all ages,Female,IMD2,North East,All Stages,All Routes,10,3.1,1.2,5.1
2023,all ages,Female,IMD2,North East,All Stages,All Routes,SUPPRESSED; n<10,1.2,0,2.4
allyears,all ages,Female,IMD2,North East,All Stages,All Routes,10,1.9,1.3,2.5
2016,all ages,Female,IMD2,North West,All Stages,All Routes,SUPPRESSED; n<10,0.9,0.2,1.7
2017,all ages,Female,IMD2,North West,All Stages,All Routes,10,1.8,0.8,2.9
2018,all ages,Female,IMD2,North West,All Stages,All Routes,10,1.4,0.5,2.3
2019,all ages,Female,IMD2,North West,All Stages,All Routes,15,1.9,0.9,3
2020,all ages,Female,IMD2,North West,All Stages,All Routes,10,1.2,0.4,2
2021,all ages,Female,IMD2,North West,All Stages,All Routes,10,1.3,0.4,2.2
2022,all ages,Female,IMD2,North West,All Stages,All Routes,10,1.2,0.4,2
2023,all ages,Female,IMD2,North West,All Stages,All Routes,15,1.9,0.9,2.9
allyears,all ages,Female,IMD2,North West,All Stages,All Routes,80,1.7,1.3,2
2016,all ages,Female,IMD2,South East,All Stages,All Routes,10,1.4,0.4,2.3
2017,all ages,Female,IMD2,South East,All Stages,All Routes,15,2.5,1.2,3.7
2018,all ages,Female,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,0.2,-0.2,0.5
2019,all ages,Female,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.3,1.9
2020,all ages,Female,IMD2,South East,All Stages,All Routes,10,1.6,0.6,2.5
2021,all ages,Female,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,1,0.2,1.8
2022,all ages,Female,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,0.6,0,1.2
2023,all ages,Female,IMD2,South East,All Stages,All Routes,SUPPRESSED; n<10,0.8,0.1,1.5
allyears,all ages,Female,IMD2,South East,All Stages,All Routes,35,1.3,1,1.6
2016,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.3,0.4,2.2
2017,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.9,0.8,3.1
2018,all ages,Female,IMD2,South West,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.3,2
2019,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.2,0.4,2.1
2020,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.3,0.4,2.3
2021,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.3,0.4,2.2
2022,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.3,0.4,2.3
2023,all ages,Female,IMD2,South West,All Stages,All Routes,10,1.4,0.4,2.3
allyears,all ages,Female,IMD2,South West,All Stages,All Routes,70,1.6,1.2,1.9
2016,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.2,0.2,2.1
2017,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.7,0,1.4
2018,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.2,0.2,2.2
2019,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.2,0.2,2.1
2020,all ages,Female,IMD2,West Midlands,All Stages,All Routes,10,2,0.7,3.2
2021,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.3,0.3,2.3
2022,all ages,Female,IMD2,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.2,1.9
2023,all ages,Female,IMD2,West Midlands,All Stages,All Routes,20,3.3,1.8,4.8
allyears,all ages,Female,IMD2,West Midlands,All Stages,All Routes,30,1.7,1.3,2.1
2016,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.1,2.1
2017,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.1,2.1
2018,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,15,2.8,1.3,4.3
2019,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,1.5,0.4,2.5
2020,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,1.1,0.1,2.1
2021,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,10,1.6,0.5,2.8
2022,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,10,2,0.8,3.3
2023,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,10,1.9,0.7,3.2
allyears,all ages,Female,IMD2,Yorkshire and The Humber,All Stages,All Routes,45,1.9,1.4,2.4
2016,all ages,Female,IMD3,All Regions,All Stages,All Routes,50,0.9,0.6,1.1
2017,all ages,Female,IMD3,All Regions,All Stages,All Routes,65,1.1,0.9,1.4
2018,all ages,Female,IMD3,All Regions,All Stages,All Routes,50,0.8,0.6,1.1
2019,all ages,Female,IMD3,All Regions,All Stages,All Routes,50,0.9,0.6,1.1
2020,all ages,Female,IMD3,All Regions,All Stages,All Routes,45,0.7,0.5,0.9
2021,all ages,Female,IMD3,All Regions,All Stages,All Routes,60,1,0.8,1.3
2022,all ages,Female,IMD3,All Regions,All Stages,All Routes,55,0.9,0.7,1.2
2023,all ages,Female,IMD3,All Regions,All Stages,All Routes,50,0.8,0.6,1.1
allyears,all ages,Female,IMD3,All Regions,All Stages,All Routes,425,1,0.9,1.1
2016,all ages,Female,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2017,all ages,Female,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2018,all ages,Female,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2019,all ages,Female,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,IMD3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
2023,all ages,Female,IMD3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.1,0,0.2
allyears,all ages,Female,IMD3,All Regions,All Stages,Emergency,0,0.1,0,0.1
2016,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,45,0.8,0.5,1
2017,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,60,1.1,0.8,1.3
2018,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,40,0.7,0.5,0.9
2019,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,50,0.8,0.6,1
2023,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,45,0.7,0.5,0.9
allyears,all ages,Female,IMD3,All Regions,All Stages,Non-emergency,240,0.6,0.5,0.7
