diagnosisYear,ageBand,sex,dep,region,stage,route,count,rate,ciLb,ciUb
2016,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.9,-0.9,2.8
2018,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.9,-0.9,2.8
2019,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.8,-0.7,4.3
2023,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.8,-0.7,4.3
allyears,90+,All Persons,IMD Q3,All Regions,All Stages,Emergency,0,0.8,0.2,1.4
2016,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,1.9,-0.7,4.6
2017,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,2.8,-0.4,6.0
2018,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,3.7,0.1,7.4
2019,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,5.5,1.1,9.8
2023,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,6.4,1.6,11.1
allyears,90+,All Persons,IMD Q3,All Regions,All Stages,Non-emergency,0,2.9,1.7,4.2
2016,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,-0.9,2.7
2020,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,1.8,-0.7,4.3
2021,90+,All Persons,IMD Q3,All Regions,Early,All Routes,SUPPRESSED; n<10,2.0,-0.8,4.8
2022,90+,All Persons,IMD Q3,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,90+,All Persons,IMD Q3,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,90+,All Persons,IMD Q3,All Regions,Early,All Routes,0,2.0,1.0,3.0
2016,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,1.0,-0.9,2.8
2017,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,3.8,0.1,7.5
2018,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.8,-0.4,6.0
2019,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.9,-0.9,2.7
2020,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.7,-0.4,5.7
2021,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,SUPPRESSED; n<10,3.0,-0.4,6.4
2022,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,90+,All Persons,IMD Q3,All Regions,Advanced,All Routes,0,0.7,0.1,1.3
2016,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,33.5,-4.4,71.4
2020,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,66.7,13.3,120.1
2021,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,64.7,8.0,121.4
2022,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,East Midlands,All Stages,All Routes,0,3.3,-1.3,7.9
2016,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,17.6,-2.3,37.5
2020,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,35.0,7.0,63.0
2021,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,39.8,4.9,74.6
2022,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,East of England,All Stages,All Routes,0,6.2,1.6,10.8
2016,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,23.3,-3.1,49.7
2020,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,45.5,9.1,81.8
2021,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,32.8,4.0,61.5
2022,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,London,All Stages,All Routes,0,6.7,1.3,12.1
2016,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,84.9,-11.2,181.1
2020,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,170.0,34.0,306.1
2021,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,107.4,13.3,201.6
2022,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,North East,All Stages,All Routes,0,0.0,0.0,0.0
2016,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,28.8,-3.8,61.4
2020,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,58.0,11.6,104.5
2021,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,47.3,5.8,88.8
2022,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,North West,All Stages,All Routes,0,4.2,-0.6,9.0
2016,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,15.2,-2.0,32.3
2020,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,30.2,6.0,54.3
2021,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,32.4,4.0,60.7
2022,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,South East,All Stages,All Routes,0,5.4,1.4,9.3
2016,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,17.6,-2.3,37.5
2020,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,34.7,6.9,62.4
2021,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,37.2,4.6,69.8
2022,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,South West,All Stages,All Routes,0,6.1,1.6,10.7
2016,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,25.4,-3.3,54.2
2020,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,50.7,10.1,91.2
2021,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,51.2,6.3,96.0
2022,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,West Midlands,All Stages,All Routes,0,8.8,2.3,15.4
2016,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2019,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,32.8,-4.3,69.9
2020,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,65.8,13.2,118.5
2021,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,47.3,5.8,88.7
2022,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q3,Yorkshire and The Humber,All Stages,All Routes,0,4.6,-0.6,9.9
2016,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,0.9,-0.9,2.7
2017,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,2.7,-0.4,5.7
2018,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,4.4,0.5,8.3
2019,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,4.3,0.5,8.0
2020,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,4.2,0.5,7.9
2021,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,7.1,1.8,12.3
2022,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,SUPPRESSED; n<10,1.7,-0.6,4.0
2023,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,10,8.3,3.2,13.5
allyears,90+,All Persons,IMD Q4,All Regions,All Stages,All Routes,10,4.8,3.3,6.3
2016,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,1.8,-0.7,4.2
2019,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2020,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2021,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,#N/A,#N/A,#N/A,#N/A
2022,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.8,2.5
2023,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,SUPPRESSED; n<10,0.8,-0.8,2.5
allyears,90+,All Persons,IMD Q4,All Regions,All Stages,Emergency,0,0.5,0.0,1.0
2016,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,0.9,-0.9,2.7
2017,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,2.7,-0.4,5.7
2018,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,1.8,-0.7,4.2
2019,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2020,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2021,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,#N/A,#N/A,#N/A,#N/A
2022,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,0.8,-0.8,2.5
2023,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,SUPPRESSED; n<10,7.5,2.6,12.4
allyears,90+,All Persons,IMD Q4,All Regions,All Stages,Non-emergency,0,2.0,1.0,3.0
2016,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.9,-0.8,2.6
2019,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2020,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,0.8,-0.8,2.5
2021,90+,All Persons,IMD Q4,All Regions,Early,All Routes,SUPPRESSED; n<10,3.0,-0.4,6.5
2022,90+,All Persons,IMD Q4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
2023,90+,All Persons,IMD Q4,All Regions,Early,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,90+,All Persons,IMD Q4,All Regions,Early,All Routes,0,1.9,0.9,2.9
2016,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.9,-0.9,2.7
2017,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.7,-0.4,5.7
2018,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,3.5,0.1,7.0
2019,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,3.4,0.1,6.7
2020,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,0.8,-0.8,2.5
2021,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,SUPPRESSED; n<10,2.0,-0.8,4.8
2022,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
2023,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,#N/A,#N/A,#N/A,#N/A
allyears,90+,All Persons,IMD Q4,All Regions,Advanced,All Routes,0,0.6,0.1,1.2
2016,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,10.1,-9.7,29.9
2019,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,48.6,6.0,91.2
2020,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,47.8,5.9,89.6
2021,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,81.2,21.0,141.3
2022,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,East Midlands,All Stages,All Routes,0,1.4,-1.4,4.3
2016,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,7.2,-6.9,21.3
2019,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,34.5,4.3,64.7
2020,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,33.9,4.2,63.6
2021,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,59.7,15.5,103.8
2022,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,East of England,All Stages,All Routes,0,6.2,1.2,11.2
2016,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,8.2,-7.8,24.2
2019,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,39.6,4.9,74.3
2020,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,39.3,4.9,73.7
2021,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,62.2,16.1,108.3
2022,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,London,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,London,All Stages,All Routes,0,4.7,0.1,9.4
2016,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,28.6,-27.5,84.6
2019,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,135.3,16.7,253.9
2020,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,131.9,16.3,247.5
2021,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,159.9,41.4,278.3
2022,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,North East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,North East,All Stages,All Routes,0,3.8,-3.7,11.3
2016,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,8.0,-7.7,23.8
2019,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,38.6,4.8,72.4
2020,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,37.9,4.7,71.2
2021,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,56.1,14.5,97.7
2022,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,North West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,North West,All Stages,All Routes,0,7.9,2.0,13.7
2016,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,4.1,-4.0,12.2
2019,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,19.9,2.5,37.4
2020,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,19.7,2.4,37.0
2021,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,37.7,9.8,65.7
2022,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,South East,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,South East,All Stages,All Routes,0,4.8,1.5,8.2
2016,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,6.2,-6.0,18.5
2019,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,30.2,3.7,56.7
2020,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,29.7,3.7,55.7
2021,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,54.8,14.2,95.3
2022,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,South West,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,South West,All Stages,All Routes,0,1.8,-0.7,4.3
2016,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,8.8,-8.4,26.0
2019,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,42.5,5.3,79.8
2020,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,42.1,5.2,79.0
2021,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,90.2,23.4,157.0
2022,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,West Midlands,All Stages,All Routes,0,7.8,1.6,14.0
2016,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2017,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2018,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,11.2,-10.8,33.3
2019,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,54.7,6.7,102.6
2020,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,54.8,6.8,102.9
2021,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,66.2,17.2,115.3
2022,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
2023,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,SUPPRESSED; n<10,0.0,0.0,0.0
allyears,90+,All Persons,IMD Q4,Yorkshire and The Humber,All Stages,All Routes,0,4.6,-0.6,9.9
2016,90+,All Persons,IMD Q5,All Regions,All Stages,All Routes,SUPPRESSED; n<10,3.5,0.1,7.0
2017,90+,All Persons,IMD Q5,All Regions,All Stages,All Routes,SUPPRESSED; n<10,2.6,-0.3,5.5
2018,90+,All Persons,IMD Q5,All Regions,All Stages,All Routes,SUPPRESSED; n<10,2.5,-0.3,5.4
